prompt,response,image,reference_type,evaluation_criteria
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: Total fertility rate in Bulgaria from 1875 to 2020 is a line graph . A linear scale of range 0 to 6 can be found along the y-axis , marked Fertility rate . A linear scale from 1880 to 2000 can be seen along the x-axis , marked Year .
Model A Generated Answer: The chart shows the total fertility rate in Bulgaria from 1875 to 2020 . It depicts a steady decline in the fertility rate over the course of the 20th century , with a significant drop during the period between 1940 and 1980 . The rate reaches a low point around 1990 before stabilizing and even increasing slightly in the 21st century , though it remains below the replacement level of 2.1 children per woman .
Model B Generated Answer: The chart shows the total fertility rate in Bulgaria from 1875 to 2020 . The fertility rate was highest in the late 19th century , with an average of 5 children per woman . It then declined steadily throughout the 20th century , reaching a low of 1.3 children per woman in the early 21st century . The fertility rate has increased slightly in recent years and was 1.6 children per woman in 2020 .","{  ""Model"": ""Tie"",  ""Explanation"": ""Both Model A and Model B provide relevant and informative insights into the chart  s content. They both describe the trend of the total fertility rate in Bulgaria from 1875 to 2020, noting the decline over the 20th century and the slight increase in recent years. However, neither model accurately describes the chart  s construction, such as the linear scales on the axes. Therefore, both models are equally good in terms of relevancy, conciseness, informativeness, and factual correctness regarding the chart  s content, but they both lack detail about the chart  s construction.""}",3441,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: Total fertility rate in Poland from 1800 to 2020 is a area chart . A linear scale with a minimum of 0 and a maximum of 6 can be seen on the y-axis , labeled Fertility rate . A linear scale with a minimum of 1800 and a maximum of 2000 can be seen on the x-axis , labeled Year .
Model A Generated Answer: The chart depicts the total fertility rate in Poland from 1800 to 2020 . It shows a significant decline in the fertility rate over this period , starting at around 6 births per woman in 1800 and decreasing to just above 1 birth per woman by 2020 . The chart illustrates the gradual but steady decline in the fertility rate , with notable drops occurring around 1900 and 1950 . The overall trend displayed in the chart reflects the demographic transition that Poland has undergone , transitioning from a high-fertility to a low-fertility society over the past two centuries .
Model B Generated Answer: The chart shows the total fertility rate in Poland from 1800 to 2020 . The fertility rate was highest in the early 1800s , at around 6 children per woman . It then declined steadily throughout the 19th and 20th centuries , reaching a low of 1.3 children per woman in the early 2000s . The fertility rate has increased slightly since then , but it is still well below the replacement level of 2.1 children per woman .","{  ""Model"": ""Tie"",  ""Explanation"": ""Both Model A and Model B provide accurate and relevant descriptions of the chart. They both mention the total fertility rate in Poland from 1800 to 2020 and describe the decline in fertility rates over time. Model A focuses on the overall trend and notable drops, while Model B provides specific values for the fertility rate at different points in time. Both models are factually correct, concise, and informative, making them equally good in this context.""}",5801,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: Total number of cash withdrawals from ATMs in the United Kingdom ( UK ) from 2001 to 2018 ( in millions ) is a line chart . There is a linear scale with a minimum of 2005 and a maximum of 2015 along the x-axis , labeled Year . On the y-axis , Number of cash withdrawals in millions is defined .
Model A Generated Answer: The chart shows the total number of cash withdrawals from ATMs in the United Kingdom from 2001 to 2018 . The x-axis represents the years , while the y-axis shows the number of withdrawals in millions . The data is presented in a line graph , which indicates a general downward trend over the years , with a peak in around 2008 and a subsequent decline . The chart provides a visual representation of the changes in cash withdrawal patterns in the UK during the given time period .
Model B Generated Answer: The chart shows the total number of cash withdrawals from ATMs in the United Kingdom from 2001 to 2018 . The number of withdrawals increased from 2001 to 2008 , after which it declined through 2018 . The chart is an example of a line graph . The data is plotted on a Cartesian coordinate plane , with the years on the x-axis and the number of withdrawals on the y-axis . The line connecting the data points shows the trend of cash withdrawals over time .","{  ""Model"": ""Model A"",  ""Explanation"": ""Model A provides a concise and accurate description of the chart, including the key elements such as the x-axis representing years, the y-axis showing the number of withdrawals in millions, and the general trend indicated by the line graph. It also mentions the peak around 2008 and the subsequent decline, which adds valuable context. Model B, while also accurate, is slightly more verbose and includes redundant information about the Cartesian coordinate plane, which does not add significant value to the understanding of the chart. Therefore, Model A is preferred for its clarity and relevance.""}",244,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: Total number of suicides in Finland from 2007 to 2018 , by age is a line chart . The y-axis shows 40-64 years along linear scale with a minimum of 0 and a maximum of 500 while the x-axis plots Year using linear scale from 2008 to 2016 .
Model A Generated Answer: The chart depicts the total number of suicides in Finland from 2007 to 2018 among individuals aged 40-64 years . It shows a clear downward trend over the years , with the number of suicides declining from around 500 in 2008 to just over 300 in 2018 . The chart presents this information in a straightforward line graph format , allowing for easy visualization and interpretation of the data over the 12-year period .
Model B Generated Answer: The chart shows the total number of suicides in Finland from 2007 to 2018 , by age . The number of suicides was highest in the 40-64 age group , followed by the 25-34 age group . The number of suicides in the 40-64 age group and the 25-34 age group both declined from 2007 to 2018 .","{  ""Model"": ""Model A"",  ""Explanation"": ""Model A provides a more accurate and concise description of the chart. It correctly identifies the chart as a line graph showing the total number of suicides in Finland from 2007 to 2018 among individuals aged 40-64 years, and it accurately describes the downward trend in the number of suicides over the years. Model B, on the other hand, incorrectly mentions multiple age groups (25-34 and 40-64) which are not depicted in the chart, making it less accurate and relevant. Therefore, Model A is better in terms of relevancy, conciseness, informativeness, and factual correctness.""}",6390,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: Total number of suicides in Finland from 2007 to 2018 , by age is a line chart . The y-axis shows 40-64 years along linear scale with a minimum of 0 and a maximum of 500 while the x-axis plots Year using linear scale from 2008 to 2016 .
Model A Generated Answer: The chart shows the total number of suicides in Finland from 2007 to 2018 for individuals aged 40-64 years . The data is presented in a line graph format , with the x-axis representing the years and the y-axis representing the total number of suicides . The graph demonstrates a clear downward trend , indicating a decrease in the number of suicides within this age group over the 11-year period .
Model B Generated Answer: The chart shows the total number of suicides in Finland from 2007 to 2018 , by age . The number of suicides was highest in the 40-64 age group , followed by the 25-34 age group . The number of suicides in the 40-64 age group and the 25-34 age group both declined from 2007 to 2018 .","{  ""Model"": ""Model A"",  ""Explanation"": ""Model A provides a more accurate and concise description of the chart. It correctly identifies the chart as a line graph showing the total number of suicides in Finland from 2007 to 2018 for individuals aged 40-64 years. It also accurately describes the axes and the downward trend in the data. Model B, on the other hand, incorrectly mentions multiple age groups (25-34 and 40-64) which are not present in the chart, making it less accurate and relevant.""}",6390,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: Total number of tribal casinos in the U.S. from 2005 to 2019 is a area diagram . The y-axis plots Number of tribal casinos using linear scale from 0 to 400 while the x-axis shows Year on linear scale of range 2006 to 2018 .
Model A Generated Answer: The chart depicts the number of tribal casinos in the United States over time , showing a steady increase from around 300 casinos in 2008 to over 400 casinos in 2018 . The chart 's visual elements , such as the pink bar graph and the x-axis representing the years , effectively convey the trend of growth in the tribal casino industry over the past decade .
Model B Generated Answer: The chart shows the growth of tribal casinos in the United States from 2006 to 2018 . The number of casinos has increased from 400 in 2006 to over 500 in 2018 . The chart is in pink and has a black background . The x-axis is the year , and the y-axis is the number of tribal casinos .","{  ""Model"": ""Tie"",  ""Explanation"": ""Both Model A and Model B provide relevant and informative descriptions of the chart. Model A accurately describes the steady increase in the number of tribal casinos over time and mentions the visual elements of the chart, such as the pink bar graph and the x-axis representing the years. Model B also correctly identifies the growth of tribal casinos from 2006 to 2018 and provides details about the chart  s color scheme and background. Both models are factually correct and concise, making them equally good in this context.""}",99,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: Total population of Chile from 2008 to 2018 , by gender ( in million inhabitants ) is a line plot . There is a linear scale of range 2008 to 2016 on the x-axis , marked Year . A linear scale with a minimum of 0 and a maximum of 10 can be found on the y-axis , labeled Female .
Model A Generated Answer: The chart depicts the total population of Chile from 2008 to 2018 , with the data presented by gender in million inhabitants . The population shows a steady increase over the years , from around 16.8 million inhabitants in 2008 to approximately 18.1 million in 2018 . The chart does not provide specific population figures for each gender , but the lines for the female and male populations appear to be closely aligned , indicating a relatively balanced gender distribution in Chile 's overall population during the observed period .
Model B Generated Answer: The chart shows the total population of Chile from 2008 to 2018 by gender . The population of Chile has been increasing steadily over the past 10 years . In 2008 , the total population was 17 million . By 2018 , the total population had grown to 18 million . The number of females in Chile has also been increasing steadily over the past 10 years . In 2008 , the total number of females was 8.5 million . By 2018 , the total number of females had grown to 9.1 million .","{  ""Model"": ""Tie"",  ""Explanation"": ""Both Model A and Model B provide relevant and factually correct descriptions of the chart. They both mention the steady increase in the total population of Chile from 2008 to 2018 and provide specific figures for the female population. However, neither model accurately describes the chart  s construction, such as the linear scale on the x-axis and y-axis, which are key aspects of the chart  s construction. Therefore, both models are equally good in terms of relevancy, conciseness, informativeness, and factual correctness.""}",7251,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: Total population of Haiti from 2008 to 2018 , by gender ( in million inhabitants ) is a area plot . There is a linear scale of range 2008 to 2016 on the x-axis , marked Year . On the y-axis , Male is shown using a linear scale from 0 to 5 .
Model A Generated Answer: The chart displays the total population of Haiti from 2008 to 2018 , broken down by gender , measured in million inhabitants . The data points are shown for the years 2008 , 2010 , 2012 , 2014 , and 2016 , with the overall population remaining relatively stable during this time period , as indicated by the consistent green bar that fills the majority of the chart 's vertical space .
Model B Generated Answer: The chart shows the total population of Haiti from 2008 to 2018 , by gender . The population increased from 9.7 million in 2008 to 10.9 million in 2018 . The male population increased from 4.6 million in 2008 to 5.2 million in 2018 . The female population increased from 5.1 million in 2008 to 5.7 million in 2018 .","{  ""Model"": ""Tie"",  ""Explanation"": ""Both Model A and Model B provide relevant and factually correct information about the chart. Model A gives a detailed breakdown of the population increase by gender over the years, which is informative but slightly verbose. Model B focuses on the overall trend and the specific years shown in the chart, providing a concise overview. Both models are equally good as they each offer valuable insights into the chart  s data, though they approach the description differently.""}",6767,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: Total spending of Barack Obama and Mitt Romney in the 2012 elections as of October 2012 , by major category ( in million U.S. dollars ) is a bar diagram . The x-axis plots spending major category while the y-axis shows Obama .
Model A Generated Answer: The chart shows the total spending of Barack Obama and Mitt Romney in the 2012 U.S. presidential election , broken down by major spending categories . The data is presented in million U.S. dollars and illustrates that the largest spending category for both candidates was `` Administration '' , where Obama spent around $ 450 million and Romney spent around $ 100 million . The chart also shows significant spending in other categories such as `` Advertising '' , `` Fundraising '' , and `` Mall '' for both candidates , with Romney spending more than Obama in some areas . The overall pattern suggests that both campaigns invested heavily in various aspects of their election efforts , with a focus on administrative and advertising-related expenses .
Model B Generated Answer: The chart shows the total spending of Barack Obama and Mitt Romney in the 2012 elections as of October 2012 . The major categories of spending are advertising , consulting , events , fundraising , mail , payroll , polling , and travel . Obama outspent Romney in all categories except for fundraising and travel . The largest single category of spending for both candidates was advertising , followed by consulting and fundraising .","{  ""Model"": ""Model B"",  ""Explanation"": ""Model B provides a more accurate and concise description of the chart. It correctly identifies the major categories of spending and notes that Obama outspent Romney in all categories except for fundraising and travel. This aligns well with the visual data presented in the chart. Model A, while detailed, includes some inaccuracies such as mentioning   Mall   instead of   Mail   and does not clearly state the specific categories or the comparative spending between the candidates. Therefore, Model B is more relevant, factually correct, and informative.""}",7380,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: Total spending of Barack Obama and Mitt Romney in the 2012 elections as of October 2012 , by major category ( in million U.S. dollars ) is a bar diagram . The x-axis plots spending major category while the y-axis shows Obama .
Model A Generated Answer: The chart shows the total spending of Barack Obama and Mitt Romney in the 2012 U.S. presidential election , broken down by major spending categories as of October 2012 . The data is presented in millions of U.S. dollars . The spending categories include Administration , Advertising , Consulting , Events , Fundraising , Lists , Mail , Payroll , and Travel . The chart clearly indicates that Administration was the largest spending category for both candidates , with Obama spending significantly more in this area compared to Romney .
Model B Generated Answer: The chart shows the total spending of Barack Obama and Mitt Romney in the 2012 elections as of October 2012 . The major categories of spending are advertising , consulting , events , fundraising , mail , payroll , polling , and travel . Obama outspent Romney in all categories except for fundraising and travel . The chart also shows that Obama 's total spending was more than double Romney 's total spending .","{  ""Model"": ""Model A"",  ""Explanation"": ""Model A provides a more accurate and detailed description of the chart. It correctly identifies the major spending categories and highlights that Administration was the largest spending category for both candidates, with Obama spending significantly more in this area compared to Romney. This aligns well with the visual data presented in the chart. Model B, while also informative, incorrectly states that Obama outspent Romney in all categories except for fundraising and travel, which is not supported by the chart. Additionally, Model A  s description is more concise and directly relevant to the chart  s content.""}",7380,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: Trends in global export volume of trade in goods from 1950 to 2019 ( in billion U.S. dollars ) is a area diagram . There is a linear scale of range 0 to 20,000 on the y-axis , marked Export volume in billion U.S. dollars . A linear scale from 1950 to 2010 can be seen on the x-axis , labeled Year .
Model A Generated Answer: The chart depicts the trends in global export volume of trade in goods from 1950 to 2019 , measured in billion U.S. dollars . The data shows a relatively steady increase in export volume over the decades , with a notable acceleration in growth starting in the 1990s . The chart visually represents this trend through a graph with a line that gradually rises over time , eventually reaching a peak value of around 19,000 billion U.S. dollars in 2019 . The chart provides a clear and concise visualization of the substantial growth in global trade that has occurred over the past seven decades .
Model B Generated Answer: The chart shows the trend of global export volume of trade in goods from 1950 to 2019 . The chart is in billions of US dollars and shows a massive increase in global trade over the past seven decades . Global trade has increased from less than $ 100 billion in 1950 to over $ 19 trillion in 2019 .","{  ""Model"": ""Model A"",  ""Explanation"": ""Model A provides a more accurate and detailed description of the chart. It correctly identifies the chart type as an area diagram and mentions the linear scales on both the x-axis (Year) and y-axis (Export volume in billion U.S. dollars). Additionally, Model A describes the trend in the data, noting the steady increase and acceleration in growth starting in the 1990s. In contrast, Model B inaccurately states that global trade increased to over $19 trillion in 2019, which is incorrect as the chart shows values in billions, not trillions. Model A  s caption is more concise, factually correct, and relevant to the chart.""}",5190,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: U.S. electricity production costs from 2000 to 2014 , by source ( in cents per kilowatt hour ) is a area graph . Along the x-axis , Year is measured . On the y-axis , Petroleum is drawn along a linear scale from 0 to 25 .
Model A Generated Answer: The chart depicts the U.S. electricity production costs from petroleum sources from 2000 to 2014 , expressed in cents per kilowatt hour . The data shows a significant increase in costs over the time period , with costs rising from around 5 cents per kilowatt hour in 2000 to over 25 cents per kilowatt hour by 2012 , indicating a substantial rise in the cost of producing electricity from petroleum sources during this period .
Model B Generated Answer: The chart shows the changes in the cost of electricity production from 2000 to 2014 . The cost of electricity production from petroleum increased from 2000 to 2008 and then decreased from 2008 to 2014 .","{  ""Model"": ""Model A"",  ""Explanation"": ""Model A provides a more comprehensive and accurate description of the chart. It correctly identifies the time period (2000 to 2014), the source (petroleum), and the unit of measurement (cents per kilowatt hour). Additionally, it accurately describes the trend in electricity production costs, noting the significant increase over the time period. Model B, while mentioning the changes in cost, lacks specific details about the time period and the unit of measurement, making it less informative and precise.""}",6152,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: U.S. imports of household and kitchen appliances from 2002 to 2019 ( in billion U.S. dollars ) is a line plot . Year is drawn on the x-axis . There is a linear scale with a minimum of 0 and a maximum of 30 along the y-axis , labeled Imports value in billion U.S. dollars .
Model A Generated Answer: The provided chart depicts the trend in imports value in billion U.S. dollars over the years 2005 , 2010 , and 2015 . The line graph shows a gradual increase in the import value from around 13 billion dollars in 2005 to approximately 27 billion dollars in 2015 , indicating a significant growth in imports during this time period .
Model B Generated Answer: The chart shows the value of U.S. imports from 2005 to 2018 . The y-axis shows the import value in billions of dollars , while the x-axis shows the year . The chart shows that the import value increased from 2005 to 2008 , decreased from 2008 to 2009 , and then increased again from 2009 to 2018 . The highest import value was in 2018 , which was over $ 30 billion .","{  ""Model"": ""Model B"",  ""Explanation"": ""Model B provides a more comprehensive and accurate description of the chart. It correctly identifies the time period from 2005 to 2018 and describes the trends in import values, including the increase, decrease, and subsequent increase again. Model A, while mentioning specific years and values, does not cover the entire range shown in the chart and lacks the detailed trend analysis provided by Model B. Therefore, Model B is more informative and relevant to the chart.""}",4631,With Reference,multi-dimensional
"Suppose, you are an human evaluator.
You are given the captions generated by two different models in the chart captioning task. Now, your task is to determine which model is better by considering the relevancy, conciseness, informativeness, and factual correctness of the model generated L1 caption describing the aspects of the chart’s construction (e.g., chart type and axis labels). Ideally, a better quality caption should be concise, factually correct, and relevant to the chart, while also providing high level informative insights of the chart.

Please provide your response in JSON format with the following keys: (i) Model, (ii) Explanation.

Here, the output value for the 'model' key is the respective model that is better, could be either 'Model A' or 'Model B', or 'Tie' if both models are equally good.

The value for the ""Explanation"" key will contain the reason behind your preference.

You should only provide the response in the required JSON format without any additional text such that I can correctly parse the result from your JSON formatted response.

In the following, you are first provided with the gold reference caption. Afterwards, you are given the model generated captions. You are also provided with the chart image which was used as the context for the chart captioning task.
Gold Reference Answer: U.S. natural gas consumption between 2005 and 2019 , by sector ( in billion cubic feet ) is a bar diagram . The y-axis plots Year with categorical scale starting at 2005 and ending at 2019 * * * while the x-axis plots Electric power * * using linear scale from 0 to 12,000 .
Model A Generated Answer: The chart depicts the U.S. natural gas consumption between 2005 and 2019 , broken down by sector , with the consumption measured in billion cubic feet . The sectors shown are Electric power , with the highest consumption throughout the period , followed by Residential , Commercial , and Industrial sectors . The chart clearly illustrates the trends in natural gas consumption across these different sectors over the 14-year period , providing a comprehensive overview of the changes in usage patterns during this time .
Model B Generated Answer: The chart shows the annual U.S. natural gas consumption between 2005 and 2019 , measured in billion cubic feet . The chart has a downward trendline , with the highest consumption in 2005 ( 10,160 billion cubic feet ) and the lowest in 2016 ( 9,300 billion cubic feet ) . The chart shows that the electric power sector is the largest consumer of natural gas , followed by the industrial sector .","{  ""Model"": ""Tie"",  ""Explanation"": ""Both Model A and Model B provide relevant and informative descriptions of the chart. Model A focuses on the overall trends and sectors, while Model B provides specific consumption values and a trendline. Both models are factually correct and concise, offering different but valuable insights into the chart  s data. Therefore, neither model is superior to the other in this context.""}",6679,With Reference,multi-dimensional
